成立以来日期,成立以来基金区间收益率,成立以来拟合指数区间收益率
2009-04-01,0.00617672211577,0.0425279273743339
2009-04-02,0.00644371653219,0.0438745646386506
2009-04-03,0.00563654813601,0.0424197750254017
2009-04-07,0.00606470820079,0.0436827158624185
2009-04-08,0.00454906288038,0.0351834427095198
2009-04-09,0.00522142689323,0.03785551721533
2009-04-10,0.00604102991769,0.0436104479861188
2009-04-13,0.00724110609918,0.049243911551764
2009-04-14,0.00762341887034,0.0505851864546015
2009-04-15,0.00777806568235,0.0514278831490991
2009-04-16,0.00762467362854,0.0513864983062482
2009-04-17,0.00662284097288,0.0497719227905319
2009-04-20,0.00800615497437,0.0546453007401221
2009-04-21,0.00717046457665,0.0529927839520418
2009-04-22,0.00608938005692,0.0466891657041974
2009-04-23,0.00597280469539,0.0469565760465803
2009-04-24,0.00593778734266,0.0458142284759907
2009-04-27,0.00496360803669,0.042373780723953
2009-04-28,0.00494616889145,0.0421645714466563
2009-04-29,0.00622182565373,0.0486714500633947
2009-04-30,0.00653712116533,0.0498005943272901
2009-05-04,0.00883491024841,0.0571177002196725
2009-05-05,0.00937200309749,0.0578294690472743
2009-05-06,0.00955355688018,0.0601805430705487
2009-05-07,0.00911444070411,0.0608993369119647
2009-05-08,0.01061227798707,0.0638280344455429
2009-05-11,0.00954364878256,0.0605308338339894
2009-05-12,0.01228368888851,0.0641041218391511
2009-05-13,0.01330032765095,0.0685879277339994
2009-05-14,0.012967120942,0.0672076538431003
2009-05-15,0.01331528113974,0.0683748405925561
2009-05-18,0.01404739877079,0.0694506178827819
2009-05-19,0.01413647453561,0.0715363790956131
2009-05-20,0.0132110316751,0.0696390040073588
2009-05-21,0.01096327197158,0.066209065028581
2009-05-22,0.01066884713979,0.0646583548061205
2009-05-25,0.01062559780676,0.065715012343752
2009-05-26,0.00952871757972,0.0637933893337156
2009-05-27,0.01088349116629,0.0675507245322595
2009-06-01,0.01443253098778,0.0748207417160455
2009-06-02,0.01542456287809,0.0751258513714237
2009-06-03,0.01702595923636,0.0792645555533132
2009-06-04,0.01857970963602,0.0779298625255135
2009-06-05,0.01804586930948,0.0767230193300435
2009-06-08,0.01784621672283,0.0778725361858074
2009-06-09,0.01767989625234,0.079514938769
2009-06-10,0.0185467742445,0.0815911261903978
2009-06-11,0.01663603174537,0.0795957509036015
2009-06-12,0.01258516979264,0.0751478582964296
2009-06-15,0.01447169977079,0.0790954570455459
2009-06-16,0.0154805574434,0.078108984098425
2009-06-17,0.01783948199769,0.0809444119638798
2009-06-18,0.01887261914903,0.0842389781702624
2009-06-19,0.01814417327596,0.0857631178665591
2009-06-22,0.01738076723907,0.0866929795558483
2009-06-23,0.01746770312923,0.0860794320958499
2009-06-24,0.01983588069452,0.0878113621719759
2009-06-25,0.0188822563426,0.0878945638709146
2009-06-26,0.01884524424863,0.0876513888811627
2009-06-29,0.0223770112949,0.0914944633130198
2009-06-30,0.01986151356921,0.0903917068995988
2009-07-01,0.02096100772177,0.0936018011160294
2009-07-02,0.02248352735423,0.0975258397298387
2009-07-03,0.02451807222938,0.0993314280579769
2009-07-06,0.02586417461281,0.101554447955677
2009-07-07,0.02564364382608,0.0985999634312917
2009-07-08,0.02471760759001,0.0977374909946514
2009-07-09,0.02489830831102,0.0989106619035938
2009-07-10,0.02709925543005,0.0976835202477626
2009-07-13,0.02539775521611,0.0948870121386862
2009-07-14,0.02872995852151,0.0992527050285703
2009-07-15,0.02895629288582,0.100938346063818
2009-07-16,0.031786742122,0.0986101632262932
2009-07-17,0.03095777966789,0.0977937750710641
2009-07-20,0.03403498841498,0.102435963269958
2009-07-21,0.03129982943167,0.0995396358589947
2009-07-22,0.03380810200629,0.106193348400751
2009-07-23,0.0354423419247,0.108710985280272
2009-07-24,0.03673902721764,0.111253955298189
2009-07-27,0.03940308643904,0.115395110928634
2009-07-28,0.03992527401216,0.115690252853239
2009-07-29,0.03155616611319,0.104256397237747
2009-07-30,0.03087359435327,0.107871124695662
2009-07-31,0.03425789572398,0.113391887745336
2009-08-03,0.03558930567213,0.116639960568672
2009-08-04,0.03868488746834,0.117366098747173
2009-08-05,0.03676124343643,0.114780845616114
2009-08-06,0.03408371947865,0.110363144056494
2009-08-07,0.02797935211444,0.104492918898125
2009-08-10,0.02814832456852,0.103850534746203
2009-08-11,0.02785048142999,0.104985957098137
2009-08-12,0.01854681138203,0.0948551286038729
2009-08-13,0.02372598116866,0.0968259834910109
2009-08-14,0.0200148049784,0.0902964903186894
2009-08-17,0.01057367260937,0.0779510669428633
2009-08-18,0.01097800726268,0.0812328824151804
2009-08-19,0.00336577596036,0.0721352100765003
2009-08-20,0.01501411749559,0.082094679760251
2009-08-21,0.02379574270523,0.0860691250416721
2009-08-24,0.02722936213271,0.0888575114883998
2009-08-25,0.0144705476501,0.0832924234259759
2009-08-26,0.01517904293451,0.0871692042343779
2009-08-27,0.01515940390281,0.0856138590239686
2009-08-28,0.01436649375875,0.0795837871645211
2009-08-31,0.00791714926283,0.0654975975746636
2009-09-01,0.00642093999504,0.0667799766439059
2009-09-02,0.00664912806175,0.0693760411786346
2009-09-03,0.01016001444441,0.0799553894707623
2009-09-04,0.01306510852406,0.081423036039083
2009-09-07,0.01318656033587,0.0833876640520105
2009-09-08,0.013883436229,0.0874402718421264
2009-09-09,0.01481772371015,0.088548102727869
2009-09-10,0.01648020463615,0.0867904313129523
2009-09-11,0.01855811626789,0.0912468022300374
2009-09-14,0.02017913777561,0.0940207812927864
2009-09-15,0.0196729577388,0.0949147495395921
2009-09-16,0.01895280910538,0.0925716493862266
2009-09-17,0.02092093680876,0.0967900535977416
2009-09-18,0.01766377982764,0.0896833810339396
2009-09-21,0.01921315445096,0.0895498990341679
2009-09-22,0.01547192507296,0.0840781675359775
2009-09-23,0.01217144063493,0.0798455801048968
2009-09-24,0.01169225788724,0.0805293218455053
2009-09-25,0.0110790650448,0.0792239221272695
2009-09-28,0.01003661663652,0.0740180171510326
2009-09-29,0.00697727596593,0.0733142777930028
2009-09-30,0.00863908440991,0.0751627294954714
2009-10-09,0.01468132127995,0.0852747994732529
2009-10-12,0.0149499754352,0.0835689549586265
2009-10-13,0.01743273594206,0.0857257607904397
2009-10-14,0.01911427686757,0.0875777025088143
2009-10-15,0.02176355664661,0.087953873396428
2009-10-16,0.02178632365453,0.0874373187580239
2009-10-19,0.0278280116183,0.0920558995317359
2009-10-20,0.03046953651493,0.0956862033706988
2009-10-21,0.03190929462019,0.0949181283619537
2009-10-22,0.03101192669257,0.0935504920584564
2009-10-23,0.03414146727821,0.0972990700654461
2009-10-26,0.03641838915847,0.0977241466893701
2009-10-27,0.02956849312524,0.0914781585038324
2009-10-28,0.03283147035598,0.0920181043002267
2009-10-29,0.03192671728223,0.0868074589939207
2009-10-30,0.03598145980577,0.0897447425259574
2009-11-02,0.04353834981507,0.095852386433589
2009-11-03,0.04728980047051,0.0985040063752481
2009-11-04,0.04760848582794,0.0995039385340389
2009-11-05,0.05122653158282,0.101273664838946
2009-11-06,0.05244428229202,0.102111952673178
2009-11-09,0.0569055251662,0.103030655248827
2009-11-10,0.05970267858153,0.103266275148204
2009-11-11,0.06121960725222,0.103453892275545
2009-11-12,0.06260788936611,0.103642614465985
2009-11-13,0.06537719037186,0.104963392290095
2009-11-16,0.06821787935083,0.111069557352392
2009-11-17,0.06839343891131,0.111584257969984
2009-11-18,0.06878396148821,0.113244749096249
2009-11-19,0.07181856844323,0.114899649156838
2009-11-20,0.07417732568377,0.114332230663764
2009-11-23,0.07813638116428,0.116656248935539
2009-11-24,0.07114987281035,0.109469532531203
2009-11-25,0.0786946881371,0.114138817978563
2009-11-26,0.07061433357217,0.106362216897197
2009-11-27,0.06546702568499,0.102274159426525
2009-11-30,0.07315771269436,0.109986186392622
2009-12-01,0.07775550786862,0.112267351060456
2009-12-02,0.08174485856831,0.114670509557075
2009-12-03,0.08233450509269,0.114084438702548
2009-12-04,0.07935345024138,0.117910341943603
2009-12-07,0.08287957978103,0.118937177080912
2009-12-08,0.08175595164777,0.116092749776106
2009-12-09,0.07866673154203,0.112528369438032
2009-12-10,0.07963208906003,0.113524618342828
2009-12-11,0.07975371518599,0.113114967248995
2009-12-14,0.08065703625424,0.117187699647535
2009-12-15,0.08092042012319,0.115279448827365
2009-12-16,0.08150868468678,0.114647560799958
2009-12-17,0.07577902686038,0.109511677121771
2009-12-18,0.07151032310654,0.10491442234155
2009-12-21,0.07245677977713,0.105699118341961
2009-12-22,0.06941288257451,0.1006557651848
2009-12-23,0.07058892674696,0.102373622490233
2009-12-24,0.07433084789814,0.108155236492374
2009-12-25,0.07512369184444,0.107321577402312
2009-12-28,0.0777930820995,0.110942221674795
2009-12-29,0.07792873551065,0.112639555246547
2009-12-30,0.07759515179274,0.116259877850961
2009-12-31,0.0742449563396,0.117335686146368
2010-01-04,0.07379947571637,0.115070660276609
2010-01-05,0.07413283976607,0.117850919884515
2010-01-06,0.07362932745929,0.11625500981196
2010-01-07,0.07219900828231,0.111869994645331
2010-01-08,0.07305316099851,0.111731346801175
2010-01-11,0.0733916806446,0.113056699493718
2010-01-12,0.0752360644553,0.117198351390336
2010-01-13,0.07417856537223,0.109396100017644
2010-01-14,0.07703575387822,0.112655182534963
2010-01-15,0.07778603709224,0.11341262785598
2010-01-18,0.08150786715767,0.114642960310763
2010-01-19,0.08262056919235,0.115688560988465
2010-01-20,0.07850914391322,0.109793350496951
2010-01-21,0.07782857618803,0.110419131733397
2010-01-22,0.07450614415406,0.108602698848568
2010-01-25,0.07243449544468,0.106770537043856
2010-01-26,0.0699333686274,0.10197918791544
2010-01-27,0.06977778318349,0.100179084277968
2010-01-28,0.07128113384828,0.101073317254011
2010-01-29,0.07177477010356,0.101242619806197
2010-02-01,0.07127055829391,0.098873478073483
2010-02-02,0.07071943655265,0.0991452650480263
2010-02-03,0.07258144033038,0.105274952720102
2010-02-04,0.07328167130032,0.104421117711194
2010-02-05,0.07065213777749,0.100981798613484
2010-02-08,0.07110099435427,0.101110316617192
2010-02-09,0.07138583372933,0.102376607073092
2010-02-10,0.07226695473184,0.105137501469804
2010-02-11,0.07253392718655,0.105626403300124
2010-02-12,0.07481840525686,0.108086917764358
2010-02-22,0.07504242306299,0.106615263896344
2010-02-23,0.07645774501227,0.105124284731982
2010-02-24,0.07975108379206,0.108658140627581
2010-02-25,0.08220345635665,0.11256209381756
2010-02-26,0.0856327431012,0.114561080158438
2010-03-01,0.08617731347758,0.118250939966432
2010-03-02,0.08555284417161,0.118079814413407
2010-03-03,0.08755481144648,0.121017040149438
2010-03-04,0.08574789634503,0.115036099988137
2010-03-05,0.0871438467852,0.116002268101353
2010-03-08,0.08906622696065,0.118459710590655
2010-03-09,0.08896375461998,0.119738916797037
2010-03-10,0.08740617653681,0.118697210942364
2010-03-11,0.08697911483126,0.118009492924287
2010-03-12,0.08641163549398,0.115320753877464
2010-03-15,0.08505406571306,0.112705734354711
2010-03-16,0.08541868650748,0.114180920189092
2010-03-17,0.08748407432988,0.119887731910967
2010-03-18,0.08725084982382,0.120187117558705
2010-03-19,0.08698307587358,0.121877496051765
2010-03-22,0.08689272290727,0.122115293740877
2010-03-23,0.08708017762662,0.120455508934669
2010-03-24,0.0874516332181,0.120848962338699
2010-03-25,0.08699161496323,0.117744937995602
2010-03-26,0.08867291750254,0.120392911897072
2010-03-29,0.09024222967091,0.124820571914962
2010-03-30,0.08994809425989,0.12440017095457
2010-03-31,0.09044438571581,0.12372983093263
2010-04-01,0.0912596236989,0.12670749089242
2010-04-02,0.09218416751734,0.127310202476625
2010-04-06,0.0913387770358,0.127780470836466
2010-04-07,0.09136046359174,0.126143060620891
2010-04-08,0.09128198638414,0.123066200016879
2010-04-09,0.09262675982288,0.12493616706716
2010-04-12,0.0940003831166,0.124105457260403
2010-04-13,0.09279845565181,0.127274369598434
2010-04-14,0.09454186476631,0.127650781017931
2010-04-15,0.09383755810851,0.127890383000976
2010-04-16,0.09298414873834,0.125734349671883
2010-04-19,0.08921217590748,0.116320431924347
2010-04-20,0.08976198585819,0.11691454908054
2010-04-21,0.09161426415532,0.121285124883943
2010-04-22,0.09033704536185,0.119244531485422
2010-04-23,0.08764248239275,0.118772162026789
2010-04-26,0.08719152214402,0.119034928826772
2010-04-27,0.08525407226691,0.114659141022498
2010-04-28,0.08583333232516,0.114640237001452
2010-04-29,0.08359770264265,0.112453472768471
2010-04-30,0.0854637119418,0.112904429942955
2010-05-04,0.08569798514587,0.109913623742848
2010-05-05,0.08746193888246,0.111473508037563
2010-05-06,0.08385719853147,0.10269249394545
2010-05-07,0.08232150767716,0.100464001073085
2010-05-10,0.08189347773545,0.101379545984967
2010-05-11,0.07788609577902,0.0973172797407439
2010-05-12,0.07781268313642,0.0986993352396958
2010-05-13,0.0807439961073,0.103764914733875
2010-05-14,0.08063198675379,0.102708276526878
2010-05-17,0.07622670020045,0.0927081032736126
2010-05-18,0.07735386274619,0.096939260203996
2010-05-19,0.07730800040159,0.0976438327413738
2010-05-20,0.07496436979296,0.0944012282434389
2010-05-21,0.07600497645807,0.0971682133865952
2010-05-24,0.08086026196404,0.104314824783189
2010-05-25,0.08010510140106,0.10032227683592
2010-05-26,0.0789319585119,0.100767524116782
2010-05-27,0.08114085564571,0.102957251648281
2010-05-28,0.08051124304345,0.10273336579443
2010-05-31,0.07861234117197,0.0974513997144296
2010-06-01,0.07673602083839,0.0942679310577896
2010-06-02,0.07839324050373,0.0948741397775227
2010-06-03,0.07705756134142,0.093776817148438
2010-06-04,0.07729244166671,0.0941572657192948
2010-06-07,0.07643848826026,0.0910664666553793
2010-06-08,0.07674601971295,0.0911095943723814
2010-06-09,0.07932540231097,0.0966239468997798
2010-06-10,0.07911451551308,0.0942931831753428
2010-06-11,0.07975107356082,0.094343361429357
2010-06-17,0.07958778496045,0.0936258319396409
2010-06-18,0.07609146782649,0.0867965959556507
2010-06-21,0.07996015521227,0.0932470411261415
2010-06-22,0.08077687174875,0.0938829315010803
2010-06-23,0.08065664370789,0.092007743125973
2010-06-24,0.08086719922061,0.0919337990100492
2010-06-25,0.08000730294831,0.0910659364885809
2010-06-28,0.07876818194876,0.0908870773157665
2010-06-29,0.07352059108077,0.0824484411147734
2010-06-30,0.07322527937459,0.0805728156808469
2010-07-01,0.07228438610074,0.0787686135276548
2010-07-02,0.07266324905294,0.0797658028529441
2010-07-05,0.07263570128834,0.0783454882892345
2010-07-06,0.07484080954322,0.0841494817487076
2010-07-07,0.07794215148036,0.0856370243708933
2010-07-08,0.07915612440523,0.0851291272783399
2010-07-09,0.08299340214306,0.0901486747681351
2010-07-12,0.08449094899587,0.0925026777733068
2010-07-13,0.08234080667488,0.0902191119894791
2010-07-14,0.08462268524001,0.0923165666234984
2010-07-15,0.08292675273821,0.0883265019048204
2010-07-16,0.08241752968926,0.0886605880552115
2010-07-19,0.08607885587993,0.0936991553497661
2010-07-20,0.0885403292013,0.0980967606631079
2010-07-21,0.08839855270987,0.0986513422475909
2010-07-22,0.08995383147525,0.10089685905956
2010-07-23,0.09007216637902,0.10137104523535
2010-07-26,0.09096229982204,0.102346787014855
2010-07-27,0.0904801122223,0.101063687452331
2010-07-28,0.0953970193201,0.105876410073647
2010-07-29,0.09663589511617,0.107251018901532
2010-07-30,0.09670211678868,0.106109440041033
2010-08-02,0.0993672573748,0.109152337472716
2010-08-03,0.09658791132621,0.105203902760536
2010-08-04,0.09844301547562,0.106655542175081
2010-08-05,0.09857931940161,0.105377667286276
2010-08-06,0.1009617510336,0.109058119020872
2010-08-09,0.10248603068487,0.110454603140515
2010-08-10,0.09957066366482,0.104156563517879
2010-08-11,0.10078919852681,0.105631647019096
2010-08-12,0.09786120786318,0.104053215720652
2010-08-13,0.10064874744364,0.106826738903155
2010-08-16,0.10521337982398,0.111507973186687
2010-08-17,0.10739454077687,0.112430577282494
2010-08-18,0.10747543276768,0.11206735465974
2010-08-19,0.10807009563251,0.113930476390725
2010-08-20,0.10474550595916,0.110184103004187
2010-08-23,0.10540692011746,0.110161781952498
2010-08-24,0.10738313943977,0.111360976079124
2010-08-25,0.10506257301527,0.106977103479111
2010-08-26,0.10574410229708,0.107333620878795
2010-08-27,0.10626285119055,0.10791841739002
2010-08-30,0.1104599443306,0.111842163101051
2010-08-31,0.10950291667175,0.110713445376853
2010-09-01,0.10952549442742,0.109384787741936
2010-09-02,0.11532169001324,0.112178573636097
2010-09-03,0.11607235811104,0.112125462715655
2010-09-06,0.11823006084867,0.115535166704177
2010-09-07,0.11853400318547,0.115107018579293
2010-09-08,0.11865857771838,0.114953754356456
2010-09-09,0.1151659223479,0.111481324746709
2010-09-10,0.11659147413177,0.111555490536551
2010-09-13,0.11860255040169,0.113043336628264
2010-09-14,0.11891441403813,0.112944909189373
2010-09-15,0.11682009400776,0.109756320626154
2010-09-16,0.11234964516654,0.105439955338714
2010-09-17,0.11330357804141,0.105060643645723
2010-09-20,0.11452112873545,0.104272693430622
2010-09-21,0.11514707331211,0.104562685769283
2010-09-27,0.118123680649,0.108075028550032
2010-09-28,0.11736150019103,0.106597637481718
2010-09-29,0.11623489986132,0.10670090214284
2010-09-30,0.11890763451176,0.110794718421367
2010-10-08,0.12459141613337,0.118198824109659
2010-10-11,0.12737751529639,0.12211373612429
2010-10-12,0.13071919983233,0.12431034956984
2010-10-13,0.13245582072134,0.125813803276067
2010-10-14,0.13092729914998,0.127343734263882
2010-10-15,0.13389590287953,0.13461323370791
2010-10-18,0.13036626738937,0.133753731917521
2010-10-19,0.13469114902281,0.137207120632505
2010-10-20,0.13781274904743,0.130240479726447
2010-10-21,0.13593820080153,0.127200635655653
2010-10-22,0.13653214013359,0.126811118672561
2010-10-25,0.14096282032793,0.132996774873736
2010-10-26,0.1379730094918,0.130893034012907
2010-10-27,0.1335046618652,0.12743256825093
2010-10-28,0.13237621442188,0.127143812178435
2010-10-29,0.13162118652617,0.126206796544103
2010-11-01,0.13513384361356,0.131787590394176
2010-11-02,0.13442953113389,0.129478424536427
2010-11-03,0.13163971110606,0.125912935005962
2010-11-04,0.13315459383734,0.128502101336457
2010-11-05,0.13410364205734,0.131064463583377
2010-11-08,0.1373941306337,0.132944952390556
2010-11-09,0.13777278228013,0.130578823069235
2010-11-10,0.13521324751207,0.12609641932236
2010-11-11,0.13471262644258,0.126433238863118
2010-11-12,0.12383297135781,0.113867439749483
2010-11-15,0.12175193136351,0.115482468468393
2010-11-16,0.11589595328646,0.107557529550501
2010-11-17,0.10961886393392,0.104643829420787
2010-11-18,0.11057667190654,0.107934917503108
2010-11-19,0.11275143386759,0.108821183287242
2010-11-22,0.11323858055438,0.10596900855983
2010-11-23,0.11079730515138,0.100326314179881
2010-11-24,0.11319211756844,0.101382030350232
2010-11-25,0.11546001831067,0.10379679629484
2010-11-26,0.11454158197726,0.100303215541529
2010-11-29,0.11640526486058,0.100168822755568
2010-11-30,0.11468411510626,0.0975075328607292
2010-12-01,0.11417953136112,0.100057483748206
2010-12-02,0.11532701770545,0.10245781970136
2010-12-03,0.11654091902896,0.102634740164994
2010-12-06,0.11776792052354,0.104709026960854
2010-12-07,0.12102156203687,0.107323987213362
2010-12-08,0.12279311955887,0.105126037440614
2010-12-09,0.1205640782508,0.101677385491556
2010-12-10,0.12095432843421,0.104192597083964
2010-12-13,0.12420842139529,0.111741447468684
2010-12-14,0.12508302602118,0.112415893425921
2010-12-15,0.12433410231791,0.111952552512025
2010-12-16,0.12333062909999,0.11151934919992
2010-12-17,0.12359600165605,0.111584618882013
2010-12-20,0.12173316598944,0.109628617738633
2010-12-21,0.12357862856879,0.113432945269925
2010-12-22,0.12465138610084,0.111282255453907
2010-12-23,0.12358585838505,0.109117278938561
2010-12-24,0.1227881650604,0.1072952610152
2010-12-27,0.12026591202012,0.100809091867789
2010-12-28,0.1165178142019,0.096426037353711
2010-12-29,0.11699788145802,0.0983770194164934
2010-12-30,0.11791622087597,0.0999192298264592
2010-12-31,0.1209861902498,0.10430691762917
2011-01-04,0.1224875194578,0.109080184980134
2011-01-05,0.12215948059861,0.10998315560793
2011-01-06,0.12183863555624,0.108565471200989
2011-01-07,0.12229241151939,0.110484484535442
2011-01-10,0.12035418922422,0.106637908396743
2011-01-11,0.11963539468181,0.106949357752373
2011-01-12,0.12044069897766,0.108680225518844
2011-01-13,0.12096999281789,0.108671422791323
2011-01-14,0.11966213972373,0.104780675512992
2011-01-17,0.116653185493,0.0967190450882505
2011-01-18,0.11502361453545,0.0954639133465476
2011-01-19,0.11627791037415,0.0995230997312181
2011-01-20,0.11350914153913,0.0930750415375329
2011-01-21,0.11391496657051,0.0959393666684062
2011-01-24,0.11209127925932,0.0942184892767666
2011-01-25,0.11113362091845,0.0921194667376038
2011-01-26,0.11251867529314,0.0948379949287719
2011-01-27,0.11472443402528,0.0981239132589423
2011-01-28,0.11593907418365,0.0984061585610897
2011-01-31,0.1187004508082,0.101590850997428
2011-02-01,0.11861632681754,0.102483665268783
2011-02-09,0.11830001331332,0.0982981119442882
2011-02-10,0.12208481238495,0.101419793784813
2011-02-11,0.12335949843928,0.101854978487047
2011-02-14,0.12640229739063,0.108751754847447
2011-02-15,0.12750659967343,0.109282517994721
2011-02-16,0.12918312058798,0.111224268491263
2011-02-17,0.12830773538798,0.111597032276569
2011-02-18,0.12642230810449,0.109604316292402
2011-02-21,0.12927371873737,0.111079573184037
2011-02-22,0.12515652643535,0.106008496784821
2011-02-23,0.12525108476079,0.108072492611936
2011-02-24,0.12610115713304,0.111662657330803
2011-02-25,0.12742044496806,0.110937617531517
2011-02-28,0.1311995115725,0.113757687352684
2011-03-01,0.13190703920389,0.115128594588274
2011-03-02,0.1312983987971,0.115129808296572
2011-03-03,0.1309616394117,0.114208878475105
2011-03-04,0.13184771534659,0.116945966145798
2011-03-07,0.13379759144754,0.121429685700572
2011-03-08,0.13477137088353,0.122889814331852
2011-03-09,0.13523444448803,0.123851236983581
2011-03-10,0.13362435526953,0.119695674393108
2011-03-11,0.13294124028161,0.117683476325225
2011-03-14,0.1344598217103,0.118843570667135
2011-03-15,0.13121941395742,0.117034545838648
2011-03-16,0.13323338331197,0.119739965428814
2011-03-17,0.13095062350483,0.118254410722808
2011-03-18,0.13151152851357,0.118597604190803
2011-03-21,0.13160752643293,0.118323623618758
2011-03-22,0.13236580853486,0.118777951329926
2011-03-23,0.13358378957847,0.121183401988202
2011-03-24,0.13320222709591,0.121648374222659
2011-03-25,0.13438216886299,0.124249623004716
2011-03-28,0.13384362947613,0.124629529630254
2011-03-29,0.13280043478169,0.12242388289211
2011-03-30,0.13236049182016,0.122433965821871
2011-03-31,0.13033131164574,0.12019562814167
2011-04-01,0.13229103642275,0.123444734312786
2011-04-06,0.13348579101887,0.126087974092407
2011-04-07,0.13384799150481,0.126917309641249
2011-04-08,0.13520585658444,0.128931922476176
2011-04-11,0.13419828334548,0.128647266342022
2011-04-12,0.13395040521938,0.129368789886795
2011-04-13,0.13650777945257,0.13168187394614
2011-04-14,0.13569466276325,0.13132200473088
2011-04-15,0.13634482789824,0.132004899254574
2011-04-18,0.13620995344433,0.132153908157249
2011-04-19,0.13389824837109,0.128186940715961
2011-04-20,0.13335777903355,0.128916954709128
2011-04-21,0.13327173948141,0.1304568918567
2011-04-22,0.13105106947063,0.129262668721793
2011-04-25,0.13012668756978,0.125995888822765
2011-04-26,0.12922165440049,0.124040994995737
2011-04-27,0.1277847357622,0.123465638306893
2011-04-28,0.12553868036933,0.120796838560965
2011-04-29,0.12609931170565,0.122941943265173
2011-05-03,0.12732615708806,0.124840814295632
2011-05-04,0.12351459945819,0.120013457863924
2011-05-05,0.1235027879532,0.120728728449504
2011-05-06,0.12454234039607,0.121107796917531
2011-05-09,0.12500813316152,0.121941233652312
2011-05-10,0.12658843254228,0.123603292654597
2011-05-11,0.12584892118392,0.123121331385029
2011-05-12,0.12454373147936,0.120401152855931
2011-05-13,0.12515366832874,0.122084310731379
2011-05-16,0.12415599601925,0.120336509545688
2011-05-17,0.12471660936907,0.120793310462902
2011-05-18,0.12646454677744,0.122451389214827
2011-05-19,0.12639572795639,0.121534563163554
2011-05-20,0.12636084148721,0.121225158594395
2011-05-23,0.12299747314971,0.114988358141755
2011-05-24,0.12259266983047,0.114382517658142
2011-05-25,0.12072084292772,0.11231274846338
2011-05-26,0.12043374811075,0.111850338346883
2011-05-27,0.11975100591934,0.110144478761229
2011-05-30,0.12120742785401,0.110116813220182
2011-05-31,0.12255923611445,0.112957780094188
2011-06-01,0.12320536657493,0.113010581752118
2011-06-02,0.12056247598493,0.109735617804357
2011-06-03,0.12247768042303,0.11179834869875
2011-06-07,0.12314847351277,0.113213933646117
2011-06-08,0.12306401384919,0.113060730881553
2011-06-09,0.12082802552279,0.108995471357359
2011-06-10,0.12153066306322,0.108390021356295
2011-06-13,0.12066862881361,0.107656296303329
2011-06-14,0.12253146149129,0.108835058603728
2011-06-15,0.1216713559624,0.104696801681085
2011-06-16,0.12035089478645,0.100755066501164
2011-06-17,0.12100495479066,0.0988559040787422
2011-06-20,0.11940110562875,0.0981571581750145
2011-06-21,0.12074948566366,0.101087708611822
2011-06-22,0.12095619161003,0.099586483963061
2011-06-23,0.12292607304212,0.102065040620177
2011-06-24,0.12578688514866,0.108338381406822
2011-06-27,0.12668279115152,0.110739991814476
2011-06-28,0.12795678227919,0.110711342202613
2011-06-29,0.12745592048166,0.10812119686799
2011-06-30,0.12986606720381,0.110886509112532
2011-07-01,0.12988635718442,0.111195032033317
2011-07-04,0.13285757279078,0.115678830042717
2011-07-05,0.13173097515245,0.115988263484797
2011-07-06,0.13226811727978,0.11501323307465
2011-07-07,0.1321606260841,0.113815418469368
2011-07-08,0.13220311322192,0.114673293799264
2011-07-11,0.13339845183682,0.115125490018036
2011-07-12,0.13020211210223,0.111509639332553
2011-07-13,0.1325871327652,0.114646214311105
2011-07-14,0.13254274023619,0.115142307253662
2011-07-15,0.1328491385011,0.115907345260554
2011-07-18,0.13304313351204,0.114761775782621
2011-07-19,0.13068545897049,0.111349168452624
